|0|47961.3417633|186.107990037 238.787525805 183.415667692|330.694082743 72.7610295761 -0.406043579251 72.7610295761 322.65514587 18.4193706559 -0.406043579251 18.4193706559 212.577303757|
|0|20750.982482|186.168728125 194.818284315 244.885346326|92.2490721016 -9.21780659674 -55.8911082013 -9.21780659674 273.207803722 -71.9698334867 -55.8911082013 -71.9698334867 245.336409454|
|1|34574.587189|187.065066574 168.53593459 221.460811274|166.98915488 -32.3169906602 -93.6037092666 -32.3169906602 277.220039018 -60.6962419719 -93.6037092666 -60.6962419719 316.381857272|
|0|123722.057137|210.275318359 143.375008426 238.9753438|561.011935292 87.5513890306 62.5471642995 87.5513890306 206.092069548 43.2702494269 62.5471642995 43.2702494269 457.149050085|
|0|21337.238971|197.139486622 143.591652348 210.708273554|212.126109719 42.3668772711 13.4127113632 42.3668772711 217.249168462 41.5879895085 13.4127113632 41.5879895085 121.046443659|
|1|35745.3095637|187.87600145 146.65442143 245.197059113|193.733518291 -22.7447077782 2.27895233187 -22.7447077782 232.377927341 91.0069484296 2.27895233187 91.0069484296 261.002619596|
|0|28458.7748619|205.024484598 142.54672537 253.959245644|98.1878510672 -9.8421735648 -41.1781802507 -9.8421735648 204.959857623 107.170198759 -41.1781802507 107.170198759 323.475788458|
|1|36935.6924981|232.276266636 155.545873153 254.558128666|159.22542349 -7.47973826614 -129.099792301 -7.47973826614 243.812264379 -12.7098701902 -129.099792301 -12.7098701902 332.874558408|
|2|25331.4552625|230.607020138 146.124812729 216.081700941|204.266123338 35.5670851106 0.0273252081609 35.5670851106 175.168912951 19.1937982911 0.0273252081609 19.1937982911 124.689383254|
|0|43358.4088455|219.349486201 225.376618854 237.551625802|124.899356324 43.978866972 -18.8456708848 43.978866972 401.715668803 -139.122507198 -18.8456708848 -139.122507198 437.494133939|
|1|40553.530598|186.490645003 236.63975114 221.957397683|192.178098105 -19.0727125957 6.71347019674 -19.0727125957 243.313055192 51.98463085 6.71347019674 51.98463085 330.625132836|
|2|25712.0354522|187.108455625 206.59590455 251.711743333|134.437558768 12.0440656942 70.6926715534 12.0440656942 176.147361679 27.3913987344 70.6926715534 27.3913987344 286.328225917|
|0|18433.6278954|214.140063479 208.280715865 202.696502496|388.182819963 -12.388943911 45.7028874104 -12.388943911 167.183881341 53.9340239006 45.7028874104 53.9340239006 147.27398638|
|1|42077.2576671|207.254829432 182.945408853 232.912543012|457.022138302 17.096501781 97.3311657575 17.096501781 255.289083189 -36.7156568004 97.3311657575 -36.7156568004 278.024334065|
|0|39272.7869945|183.442246096 180.841030359 252.501643517|120.11277573 53.83109092 57.6112771129 53.83109092 417.761151475 -9.95616371392 57.6112771129 -9.95616371392 270.167542386|
|1|40651.1271014|211.190398209 169.014307414 266.038165861|155.774199236 49.7529344364 13.6844103661 49.7529344364 417.432634195 -28.5248325382 13.6844103661 -28.5248325382 193.733860176|
|0|21511.0623702|184.319524777 221.71249624 169.647707287|239.653363581 67.9118964267 -71.6560004037 67.9118964267 240.390212396 134.582343725 -71.6560004037 134.582343725 448.637606322|
|1|37330.0114744|178.661910661 227.33273675 124.775943416|283.99070684 65.7099691489 -7.36982965052 65.7099691489 325.622996913 105.39309315 -7.36982965052 105.39309315 575.782319497|
|0|22567.2050835|198.014521725 173.896226791 159.875271326|287.002794151 -30.0510075141 105.210541329 -30.0510075141 160.471285116 -24.6487542702 105.210541329 -24.6487542702 325.880983672|
|1|30577.6174273|200.931830829 144.962675178 189.101866185|281.195599926 26.7729298668 115.628773712 26.7729298668 223.976700126 -71.9007575947 115.628773712 -71.9007575947 502.505458224|
|0|30056.9992483|234.274130563 178.638645678 168.788470539|206.973607496 12.041419457 34.866443304 12.041419457 226.851872916 57.6500655603 34.866443304 57.6500655603 372.79602101|
|1|35214.6305142|245.021026635 155.327704467 198.514375924|324.500944336 35.7349427831 -39.5865575527 35.7349427831 172.837311601 -10.2392996517 -39.5865575527 -10.2392996517 393.740940686|
|0|22746.4887817|224.526944714 201.233594803 209.097487526|221.865074069 -83.9648464041 -33.4458785155 -83.9648464041 254.174728419 0.668083599814 -33.4458785155 0.668083599814 335.400322521|
|1|26919.279708|205.383222964 177.286443004 192.539643891|293.782500306 -117.366374604 -96.6066926496 -117.366374604 264.601441797 32.8958711969 -96.6066926496 32.8958711969 344.167385581|
|0|38448.270919|199.87595708 183.959406091 140.993713645|396.415320254 3.8885147133 17.0346326194 3.8885147133 251.08014222 -72.8219723549 17.0346326194 -72.8219723549 281.142371625|
|1|38579.6032283|201.305837905 208.078361474 166.525616545|431.143059439 60.402272511 -10.5244274471 60.402272511 251.45703877 -64.049585552 -10.5244274471 -64.049585552 248.190077665|
|0|24358.9024359|209.799369711 214.335666205 234.696882156|152.148072623 38.5340657565 -90.2404928336 38.5340657565 192.218918337 -35.659731212 -90.2404928336 -35.659731212 419.944191546|
|1|46548.1812491|227.32987814 180.222967535 221.721553653|189.306871838 10.9438278667 -71.6714792019 10.9438278667 329.577965869 -2.41591050092 -71.6714792019 -2.41591050092 526.460748329|
