#|num|weight|mean|covariance matrix|
|0|1194.99449912|32.0039449253 1.9448845046 8.27131077524|11.5604413419 8.62278283605 -6.75821555397 8.62278283605 28.4191760391 -27.7991683985 -6.75821555397 -27.7991683985 35.7270797624|
|1|801.930150329|33.5701126101 6.31162724779 -20.9420769356|15.557738741 -0.746081055126 4.77404237836 -0.746081055126 17.781557744 5.32165927729 4.77404237836 5.32165927729 5.98884769898|
|2|3075.94108462|36.2277042432 2.12135820261 -10.1699825421|14.8864039854 -1.76857225738 7.31929522563 -1.76857225738 28.6383316836 16.2079916908 7.31929522563 16.2079916908 42.2809935055|
|3|892.733670712|34.2669519364 -8.95079992702 -6.54505556126|8.09691988813 0.263430424181 11.6707936802 0.263430424181 6.72055500962 2.60772768227 11.6707936802 2.60772768227 32.2105600741|
|4|448.461623102|25.1904000844 6.12691103528 0.195558077759|8.03912081065 -4.50557000525 -0.583694053478 -4.50557000525 10.9124951211 -6.4337359836 -0.583694053478 -6.4337359836 9.01310909825|
|5|423.582322886|35.5409249909 -4.81908485414 -27.2265993072|9.00808291351 4.09181923734 0.704538007935 4.09181923734 2.66649899497 -0.464484580269 0.704538007935 -0.464484580269 9.64005796202|
|6|787.736320979|25.6132600675 -4.95737410917 -7.99427724599|15.1531117753 -2.9237004676 -6.4140574153 -2.9237004676 22.9877983347 15.4245116713 -6.4140574153 15.4245116713 14.892364461|
|7|795.877471471|31.1387909595 -3.16544974695 2.22568509903|17.835285301 -0.942483198387 8.45441170676 -0.942483198387 4.59220655035 1.35758366177 8.45441170676 1.35758366177 16.854007683|
|8|1287.5918143|27.2306332523 6.8846831575 -11.714411708|11.6700039163 3.85288314176 2.4419198726 3.85288314176 16.2566046075 -3.94640908797 2.4419198726 -3.94640908797 24.5520889853|
|9|729.078681051|37.0273735696 6.25500100601 4.47074495401|41.4126171911 -17.2561002317 1.68448693918 -17.2561002317 10.2025128452 2.52311757198 1.68448693918 2.52311757198 9.10515992928|
|10|666.817213709|36.4260622458 -10.8272839487 18.1090860181|15.3538047506 -8.42781255695 -1.62491038239 -8.42781255695 9.9692814466 -3.60455820011 -1.62491038239 -3.60455820011 7.77843061568|
|11|567.844929795|38.6785813752 -9.82272097607 -18.2695516524|5.41811405868 -3.7983389936 5.39631572297 -3.7983389936 7.3700091142 -11.6765973711 5.39631572297 -11.6765973711 31.8674038087|
|12|1513.53147629|25.474812456 -1.77293851411 -18.658933156|13.0833360993 0.0975213147636 -12.7931259821 0.0975213147636 12.1078225408 -4.20196110112 -12.7931259821 -4.20196110112 34.3731104066|
|13|868.115441636|42.4898023903 -3.94325075385 -1.57369527581|4.19049754518 -2.26406075252 -5.67478904762 -2.26406075252 19.4232209894 -0.0945672033072 -5.67478904762 -0.0945672033072 18.9767340282|
