#|num|weight|mean|covariance matrix|
|0|850.02741243|-27.5703194712 7.1971630618 6.7642789033|12.5919201668 -9.18015202209 19.4536076218 -9.18015202209 18.7816644944 -13.6491186736 19.4536076218 -13.6491186736 34.2480787008|
|1|911.272803723|-36.7445191011 4.57432798451 -6.31276022149|9.80684431149 10.530746827 -8.40971948181 10.530746827 22.2334642835 -14.3151860442 -8.40971948181 -14.3151860442 18.9219580189|
|2|336.617474204|-28.7729699678 -19.8613043456 6.38123781405|9.18692446792 4.19454430916 12.2886655438 4.19454430916 16.9748621206 18.5233968774 12.2886655438 18.5233968774 28.5356315687|
|3|935.123743895|-30.1277991827 10.3142521555 -32.6022469067|11.3105667841 -2.37862587464 3.05799850058 -2.37862587464 13.5451901632 -0.561528862172 3.05799850058 -0.561528862172 5.37628589955|
|4|840.585284627|-13.6889554963 -4.81088289018 20.7396309991|10.5790316196 16.7472014715 5.21719530924 16.7472014715 33.8181849978 14.8481466008 5.21719530924 14.8481466008 17.8540839995|
|5|1646.53013961|-31.5360684964 -6.82776680559 7.85741689727|7.50522248543 -9.80084134634 12.2706041745 -9.80084134634 38.2895448685 -21.426369286 12.2706041745 -21.426369286 43.8786454588|
|6|1207.13510659|-31.8169881612 -23.8991321212 -14.2773837592|9.18879373564 6.43295933555 -10.0707390322 6.43295933555 24.7730182606 -9.80818265174 -10.0707390322 -9.80818265174 20.4241205965|
|7|1119.86070379|-18.0716913833 5.32356684791 22.3235699514|13.5857194106 0.133633124977 3.71204721053 0.133633124977 11.4575893264 2.16465759896 3.71204721053 2.16465759896 9.14974646887|
|8|2026.66572829|-27.7545494711 -2.50695355641 -6.84646236132|5.75030217797 -1.9049880528 -4.76179657944 -1.9049880528 37.4286223575 -2.89408925648 -4.76179657944 -2.89408925648 30.9973309299|
|9|507.20233621|-31.200694725 6.23668744276 -12.1143284678|11.2531479341 4.50602754844 17.5916657936 4.50602754844 6.92101502269 17.5539706354 17.5916657936 17.5539706354 55.6686117496|
|10|1077.9269771|-21.1224361163 -9.16601982972 14.5862139297|10.4927609978 7.16421200087 1.52338166045 7.16421200087 23.7469582547 5.82614474605 1.52338166045 5.82614474605 9.00786828863|
|11|1059.42745532|-37.6013454697 -24.5422040514 2.4834031418|9.42565726201 5.01259479626 5.65551946068 5.01259479626 13.7477878882 14.5279384167 5.65551946068 14.5279384167 31.4392289444|
|12|1006.11141971|-28.5544479941 2.23832830918 -23.0832736963|8.65182029873 -1.34794990556 6.27011991209 -1.34794990556 16.2601283796 -17.4222173354 6.27011991209 -17.4222173354 33.9497594423|
|13|1215.39061268|-36.2394761082 -11.7085308744 -0.405403837621|10.8734908403 -2.20428796601 -5.64182823735 -2.20428796601 13.331166213 -9.85074981371 -5.64182823735 -9.85074981371 25.4462831436|
|14|1087.07342895|-28.0770282511 -20.2522420938 -6.0211044671|10.0060752168 3.76955230893 -12.5488082265 3.76955230893 10.1159500503 -11.7573979959 -12.5488082265 -11.7573979959 35.0907426591|
|15|1617.27027348|-19.7753664373 2.7126307129 9.46875422741|37.6633505941 12.7993725811 33.4732711961 12.7993725811 25.0046285921 2.46519328634 33.4732711961 2.46519328634 39.5622889559|
|16|789.041345677|-39.8297254897 -15.0384770915 9.78491665781|15.5036971682 18.5950820605 13.1374967208 18.5950820605 26.6969616754 17.1514013773 13.1374967208 17.1514013773 22.5418948094|
|17|586.919611037|-17.1406812862 12.185458864 11.1387134895|12.4081170865 8.21341285627 -6.25861214974 8.21341285627 17.2555956849 -11.5734226707 -6.25861214974 -11.5734226707 9.89563781357|
|18|824.069242685|-21.1548245194 2.33913356077 0.0349575006029|5.59249841844 1.81610478055 3.17865724582 1.81610478055 43.9981513324 19.5238475365 3.17865724582 19.5238475365 14.834871934|
