#|num|weight|mean|covariance matrix|
|0|804.525291862|42.5023025934 -4.18407029122 -1.80440330265|4.42941367084 -2.88283705567 -6.70354927574 -2.88283705567 18.155440796 0.309081201363 -6.70354927574 0.309081201363 21.2700980955|
|1|489.700801243|22.4108984887 -3.81812507234 -5.65396150448|7.04008255943 -0.827019740303 1.07437114976 -0.827019740303 8.61138442487 4.639293179 1.07437114976 4.639293179 8.53236293247|
|2|1094.35645685|30.6637695687 -0.906189992554 8.19141893995|11.0417237878 -1.79677504991 3.50439277277 -1.79677504991 6.99784215293 -7.26845931302 3.50439277277 -7.26845931302 26.6516794034|
|3|721.977436314|28.3296074679 -8.03137633239 -13.9267571882|10.6263578945 -0.804277692505 -1.48669727605 -0.804277692505 10.5465405192 -2.15713048094 -1.48669727605 -2.15713048094 6.46413453535|
|4|1659.12199341|34.894517743 7.79315643357 1.30128280293|15.7361354981 -2.49641468712 -0.834719633919 -2.49641468712 6.99170849954 -3.89296234802 -0.834719633919 -3.89296234802 27.5657227436|
|5|860.057221064|35.1022583404 -8.02166472843 -3.12018585416|7.54591261279 0.503407036276 9.25376071842 0.503407036276 9.32859048148 8.22850536401 9.25376071842 8.22850536401 28.261240711|
|6|712.968968416|35.8794930033 -10.7500703278 18.3291347799|18.2828421493 -8.73031047296 -2.50330902435 -8.73031047296 9.48326931131 -2.8938871926 -2.50330902435 -2.8938871926 7.09075773483|
|7|637.583452632|35.6920849755 -5.60806009429 -26.247324815|7.92047719894 1.65293239078 1.50299214621 1.65293239078 3.96649701943 -2.48290795792 1.50299214621 -2.48290795792 11.0902311644|
|8|2025.34500413|29.7481051744 4.14857408645 -8.68711291926|11.8081862469 -0.828670790432 -0.648194171215 -0.828670790432 29.4415760869 -19.560683572 -0.648194171215 -19.560683572 35.2566129674|
|9|386.993332639|35.8536048453 8.11264215484 -20.0377500524|13.1041523985 -7.54618170928 2.74281330367 -7.54618170928 12.438303825 2.46446373593 2.74281330367 2.46446373593 3.44919617054|
|10|1539.3829303|25.3124223668 1.03023966162 -19.1271282966|11.6693960487 1.08642154299 -10.7590228682 1.08642154299 15.6737660139 2.77752257608 -10.7590228682 2.77752257608 26.4050930047|
|11|1879.12265548|37.6362079379 1.69266343502 -10.9167574695|22.6716421693 1.15905901627 34.4896448008 1.15905901627 13.1815145678 2.045753854 34.4896448008 2.045753854 70.9424687804|
|12|931.652698347|37.94011447 -7.46881414616 -15.7119101856|9.27971903102 -6.90359719264 0.20527575703 -6.90359719264 16.4801176769 -6.6754251424 0.20527575703 -6.6754251424 23.3201236486|
|13|311.448457325|24.0597059648 8.37462238836 -0.927466689879|4.87355056254 0.618034109907 -3.00630251417 0.618034109907 3.17587341115 -4.66440218979 -3.00630251417 -4.66440218979 10.595470316|
