|0|46591.5141102|201.383357985 249.675572976 265.728847675|246.527470388 -33.6309831495 111.893846905 -33.6309831495 310.809599327 39.2395246817 111.893846905 39.2395246817 520.245734216|
|1|34626.3472165|200.903936947 291.328374841 262.241583936|209.333195763 5.41857093868 126.598568256 5.41857093868 184.122911306 35.1310282908 126.598568256 35.1310282908 518.847852371|
|0|60729.0838124|179.533378684 174.281905571 209.682959921|129.785887923 39.1098312933 -95.1682510433 39.1098312933 407.352500237 9.76633297284 -95.1682510433 9.76633297284 366.594326476|
|0|40655.455697|183.119279315 170.009558172 210.142212116|147.125127701 71.1120273552 -91.501025748 71.1120273552 343.349137702 -74.1854054158 -91.501025748 -74.1854054158 341.437552533|
|1|12247.3476818|170.087854431 195.776964994 228.892801667|57.2281895956 6.27624990425 -6.75165330188 6.27624990425 156.748586068 -81.8606378096 -6.75165330188 -81.8606378096 237.234909211|
|0|40069.9318691|210.847989166 169.283864769 197.594278721|155.317497359 131.609787864 73.427790135 131.609787864 383.678786025 -105.299138543 73.427790135 -105.299138543 393.141228522|
|1|30710.0094796|204.295087718 156.056718721 231.063304926|146.260852419 120.896470284 80.6678555799 120.896470284 333.241315191 -46.2051741061 80.6678555799 -46.2051741061 268.860939632|
|0|36701.779715|175.237291913 201.366109544 237.586034483|175.281323755 22.3616116971 -35.3673701954 22.3616116971 151.990706514 -76.5246555089 -35.3673701954 -76.5246555089 619.062621934|
|1|27650.077187|191.762785856 230.24732636 259.695106835|152.196886744 9.01275244182 -113.456845172 9.01275244182 96.7829759801 -78.654435536 -113.456845172 -78.654435536 828.075798166|
|0|35236.4463482|178.016564529 172.093214011 211.845526735|196.702591331 3.26290685576 1.79859431298 3.26290685576 409.704413372 -14.3971828856 1.79859431298 -14.3971828856 175.629584002|
|1|21401.8814594|206.0476576 178.077529602 197.299965227|127.949594143 7.16658477107 24.3373363492 7.16658477107 252.56308121 -31.2455069545 24.3373363492 -31.2455069545 184.410809621|
|0|25460.828088|202.615301174 159.445284386 217.550551065|186.533162935 106.454335569 -3.25842947579 106.454335569 284.169734504 -9.63449731215 -3.25842947579 -9.63449731215 115.630786749|
|1|42844.7184349|207.084070214 179.72878294 252.018954092|185.984146431 103.101494621 -35.73832558 103.101494621 438.291751418 79.4596163339 -35.73832558 79.4596163339 198.238394648|
|2|26085.5112559|177.908221388 173.544565721 239.34358997|85.2993426467 37.4419840666 -24.1684270569 37.4419840666 314.367576126 121.298164881 -24.1684270569 121.298164881 250.526881345|
|0|24302.9305223|210.859105992 254.204534971 207.617032888|272.553315795 -7.1160428674 218.563925906 -7.1160428674 182.168785475 -65.0680487851 218.563925906 -65.0680487851 558.231311068|
|1|34116.5412134|203.317150686 288.610460278 227.726803478|229.685514284 9.0468367151 119.413803656 9.0468367151 221.089439887 -5.82993664038 119.413803656 -5.82993664038 468.216310491|
|0|36648.9083518|275.475439727 253.345989139 182.786277102|192.586404942 -37.8670796651 133.612620562 -37.8670796651 322.580926643 33.7843959002 133.612620562 33.7843959002 432.560754176|
|1|25471.3513315|265.41616417 233.039530149 201.316348667|161.758226573 11.8621799883 139.914322868 11.8621799883 316.436550527 86.4241797602 139.914322868 86.4241797602 319.053223933|
|0|25448.8805621|213.609576276 246.0180856 197.443245561|300.161122285 -30.5831701286 -88.4984360674 -30.5831701286 178.13057982 -105.65277491 -88.4984360674 -105.65277491 415.727991108|
|1|32638.5763634|241.903239717 272.277394717 207.137159822|272.509234044 -32.2112719872 -37.4016049602 -32.2112719872 241.025100826 -103.593260786 -37.4016049602 -103.593260786 357.514069878|
|0|46677.2022789|234.637337322 211.87467239 193.8238987|399.83963081 103.813723333 98.6331912214 103.813723333 334.922653741 -97.7699299498 98.6331912214 -97.7699299498 398.965761449|
|0|42012.0904203|246.935265274 261.526350844 235.49606576|258.248035961 103.364478969 -95.684511137 103.364478969 375.368764033 -26.9339205793 -95.684511137 -26.9339205793 547.586602199|
|1|22099.495016|230.392245522 215.711561695 243.978045832|231.854880685 60.2624424573 -131.409497006 60.2624424573 316.912922919 -5.98704170782 -131.409497006 -5.98704170782 335.777115953|
|0|19572.065134|256.283086896 209.639469 211.587688015|117.327205017 35.427408695 -87.1377709506 35.427408695 96.9248051528 -83.1555246164 -87.1377709506 -83.1555246164 440.342835972|
|1|64891.1207239|278.74671352 243.621703299 222.806927637|201.255593403 69.5115367456 -14.3717381376 69.5115367456 262.745299653 -35.8719312651 -14.3717381376 -35.8719312651 621.542753688|
|0|100913.082172|235.16980345 218.014391259 214.913558164|223.69690061 -54.7597702324 -6.16863205645 -54.7597702324 227.468000651 -28.0103523028 -6.16863205645 -28.0103523028 738.296634488|
|0|52547.3415272|194.144000198 167.290699828 251.358121106|228.630540518 40.5446797701 76.6767984228 40.5446797701 362.316214669 103.937631892 76.6767984228 103.937631892 189.597828856|
|0|22088.8648675|189.442118731 151.276164808 243.024354429|210.566027316 -24.1476584394 59.6281182797 -24.1476584394 108.779164472 56.737464193 59.6281182797 56.737464193 196.436674003|
|1|33055.7068671|195.491276155 180.745243107 250.868094934|285.874275542 -24.4890600344 63.7222950294 -24.4890600344 151.771299108 68.6431382954 63.7222950294 68.6431382954 199.35472052|
