#|num|weight|mean|covariance matrix|
|0|239.559819392|31.2099677405 1.73573023339 -7.14415824662|41.243469253 0.107931033382 3.41148795995 0.107931033382 37.3911520594 3.13519785912 3.41148795995 3.13519785912 69.3588601523|
|1|1665.84877253|32.2830423956 -4.5103376385 12.9041109834|32.8285338306 -25.8028085397 16.7843614067 -25.8028085397 47.1020668198 -33.0729611817 16.7843614067 -33.0729611817 42.3919762361|
|2|485.345324916|37.0157936041 -5.25424159525 -7.74787361224|31.1677312207 -0.162657506069 8.01918995662 -0.162657506069 30.4867879057 1.61140011958 8.01918995662 1.61140011958 51.5179211789|
|3|338.900459931|33.8628751717 0.890653492071 -0.523018471497|45.262177797 -6.50926508386 -1.17090383975 -6.50926508386 38.8186696267 6.51783209172 -1.17090383975 6.51783209172 39.7105443962|
|4|1309.64796996|26.5278612367 1.7706658534 -12.5735712027|25.3581944893 7.23865555155 -5.30879266487 7.23865555155 36.2295414394 -2.21716470703 -5.30879266487 -2.21716470703 48.758007836|
|5|1708.56777902|31.5886357896 5.09763990595 -16.9265113731|28.9782215908 -0.850839382838 1.32946777936 -0.850839382838 28.5181028352 4.3293134155 1.32946777936 4.3293134155 30.3039243823|
|6|286.331694385|35.0434148656 0.0513434051895 -7.89112164641|38.3002790658 -6.35135120051 9.58840809552 -6.35135120051 44.0482610015 -0.071712277515 9.58840809552 -0.071712277515 63.5854878761|
|7|409.929287451|37.5388555358 -3.01648898217 -4.60889164515|31.1235130012 -0.720944622361 4.58298084253 -0.720944622361 39.3027507875 7.63921081928 4.58298084253 7.63921081928 47.8437458028|
|8|1411.10946214|34.1942765917 5.944185048 -5.00974005358|35.7000400383 -6.07150153932 4.43037963679 -6.07150153932 20.8509560604 -0.454064388698 4.43037963679 -0.454064388698 62.8726537093|
|9|1354.58160324|31.5066421434 5.11107938869 1.98512274006|38.5623838492 -0.00672956052253 -1.04777905685 -0.00672956052253 23.4940759615 -1.21982316551 -1.04777905685 -1.21982316551 31.5993950309|
|10|1817.63913323|33.2853738095 -4.22791827412 -22.0147143017|29.7570112725 -9.71764189741 0.417550373311 -9.71764189741 20.0237448288 -3.74088853865 0.417550373311 -3.74088853865 33.8452745599|
|11|208.64238773|30.3323355323 1.39587697221 -6.9669728139|39.9422710391 1.31421214179 2.99219126019 1.31421214179 37.421627295 4.72960795489 2.99219126019 4.72960795489 67.8979755925|
|12|1408.11847306|29.2089141694 -6.38943958307 -10.5308578556|42.5389888222 -10.7215463008 -1.99287628549 -10.7215463008 23.1465987906 2.25883041502 -1.99287628549 2.25883041502 30.0819199573|
|13|1644.19853301|38.8281371579 -1.91872447213 -1.72146131962|25.5045359127 -2.5654596939 -1.22593719882 -2.5654596939 40.5324589336 7.52709497966 -1.22593719882 7.52709497966 37.4319505712|
