#|num|weight|mean|covariance matrix|
|0|725.190409815|33.5488164794 3.96551032513 -0.958170987661|41.445049985 -4.29986115255 -0.8240210721 -4.29986115255 28.3734240137 -0.79905558853 -0.8240210721 -0.79905558853 45.8806043537|
|1|118.916486999|33.4046309494 0.767109562889 -8.82268338326|40.8586862149 -4.80646610329 8.06724845816 -4.80646610329 41.7879513008 1.30531427283 8.06724845816 1.30531427283 67.9725918148|
|2|1411.56026668|26.7129038612 2.22878305531 -13.5829515113|25.9773988051 8.19544495561 -6.66119912552 8.19544495561 36.9251174825 -3.1388316226 -6.66119912552 -3.1388316226 44.4699979149|
|3|271.850013867|34.9318915556 1.24414626707 -8.96214245818|36.0814126136 -6.99907680114 10.9378339445 -6.99907680114 41.7730929682 -0.0579203143227 10.9378339445 -0.0579203143227 67.2171214712|
|4|224.830779333|32.0003013755 2.59625207367 -7.56518901253|40.2362979073 -1.09086526847 4.43458685478 -1.09086526847 35.2506576469 1.78849469675 4.43458685478 1.78849469675 71.3267771014|
|5|1938.95150245|32.4596030257 4.91860085328 -15.6229553973|28.9410643175 -2.88664410648 3.78135567459 -2.88664410648 28.7470882385 4.66869077817 3.78135567459 4.66869077817 38.9754253277|
|6|2319.77092907|32.9336051557 -5.10933488738 -19.8005827854|32.9304336141 -8.72589026434 -2.46930755026 -8.72589026434 21.2734630548 -8.30384219716 -2.46930755026 -8.30384219716 46.4321030646|
|7|1623.82851885|32.4280901916 -4.75910464616 13.1424784677|32.4014026017 -24.9739758354 15.8064354103 -24.9739758354 45.343951549 -31.5915695412 15.8064354103 -31.5915695412 40.7269232375|
|8|1759.35899077|39.813724366 -2.1867309832 -3.20848476534|20.4341885661 -1.23384571741 2.07097331117 -1.23384571741 38.2798902496 5.84131113256 2.07097331117 5.84131113256 40.2003119953|
|9|1395.88089449|30.4947214963 -6.15238969162 -5.93002309824|46.5020613788 -10.0442154046 9.27510876569 -10.0442154046 23.1675717325 8.95828857121 9.27510876569 8.95828857121 40.3575772405|
|10|110.404213756|32.0075117181 1.43959606774 -7.74396970184|41.8873633223 -1.81006897498 4.94116256732 -1.81006897498 38.66924177 3.31019150357 4.94116256732 3.31019150357 70.2159652034|
|11|1683.66510615|32.4038182162 5.94930116151 1.51442591156|38.8503756291 -1.30672102098 -1.13616945271 -1.30672102098 19.5372147875 -2.39611927629 -1.13616945271 -2.39611927629 33.9703470598|
|12|324.497431396|34.0752564167 2.30836313456 0.224626166332|43.1173086196 -5.99323269342 -2.20787730347 -5.99323269342 34.1169218808 2.44533998033 -2.20787730347 2.44533998033 38.4624064099|
|13|379.71515638|29.2537586794 1.96400735058 -13.4401422071|34.3044632995 4.35668239539 -4.01306746817 4.35668239539 38.5395522304 -0.632285660996 -4.01306746817 -0.632285660996 47.7390390736|
