#|num|weight|mean|covariance matrix|
|0|1715.48793928|32.8747410968 -3.63575154012 -22.6747412099|29.6594412234 -9.86628962392 -0.989086168108 -9.86628962392 20.0636263472 -1.10111597269 -0.989086168108 -1.10111597269 29.5401660061|
|1|252.353791912|33.4422189871 0.186757549651 -7.53680917277|42.7755079472 -4.86933377207 7.06938705587 -4.86933377207 43.0399085706 2.02482947764 7.06938705587 2.02482947764 65.4477789766|
|2|1307.39413849|31.8775946932 5.04222633967 2.0790903626|39.3270480123 -0.430276474222 -1.21716865292 -0.430276474222 23.8492017733 -1.57584159319 -1.21716865292 -1.57584159319 31.0288983288|
|3|1614.79125299|32.4166378332 -4.75412020588 13.1661176069|32.4672495549 -25.2334411388 16.0162233995 -25.2334411388 45.8370911446 -31.7796704036 16.0162233995 -31.7796704036 40.7462434196|
|4|296.639142458|34.7948807559 -2.30287726717 -5.00195057603|43.409377304 -3.58510844544 5.09361875374 -3.58510844544 40.7076436077 9.33069976298 5.09361875374 9.33069976298 52.7106681949|
|5|588.776834998|36.2573211084 -6.33466874121 -9.1386161771|32.1727599433 -2.14328243899 6.38042281708 -2.14328243899 25.2705134519 0.332233976911 6.38042281708 0.332233976911 55.4269532722|
|6|1425.86459654|29.3330612021 -6.31388924169 -11.5252381617|43.2891736621 -11.0042357312 -4.49885563201 -11.0042357312 23.3647237422 0.603211439167 -4.49885563201 0.603211439167 30.9394777519|
|7|403.321999173|33.9239222306 1.02917617045 0.0770326437976|44.5833809948 -6.29159090711 -1.53956114349 -6.29159090711 38.4115320261 6.09028560316 -1.53956114349 6.09028560316 36.8351734912|
|8|1170.62028989|33.6166507289 5.77601811878 -2.86158276539|38.2343961593 -4.59648241137 1.2459206412 -4.59648241137 21.3878259269 -0.959321009161 1.2459206412 -0.959321009161 55.0247481767|
|9|1827.3006598|39.2270414821 -2.15575565388 -2.41025713056|23.1409404459 -1.29927542165 0.333106633948 -1.29927542165 40.1411630741 6.95692094453 0.333106633948 6.95692094453 38.7915068822|
|10|338.069723328|30.7803860898 2.33534783194 -7.20368538376|39.8011127543 1.74410796426 3.21882083511 1.74410796426 35.8964710293 2.29579517638 3.21882083511 2.29579517638 69.7425512257|
|11|1186.57600359|26.7225359484 1.79600834398 -12.922104221|26.3514819087 7.30439857051 -5.66871505364 7.30439857051 37.1825470887 -3.24285967224 -5.66871505364 -3.24285967224 46.3908650388|
|12|319.432064598|28.7507089463 1.43675166941 -6.81318319418|34.819683547 3.63973273283 3.37487162145 3.63973273283 36.4490672242 5.4791823739 3.37487162145 5.4791823739 65.365818177|
|13|1841.79226295|32.1418470113 5.59232730464 -15.9678177623|28.7398996071 -2.53686605863 2.4439272755 -2.53686605863 26.203807978 2.8876744304 2.4439272755 2.8876744304 33.2379691963|
