#|num|weight|mean|covariance matrix|
|0|334.504594813|35.2471765082 -2.72388269347 -5.21431168715|41.6644226319 -2.77239033396 5.37440702989 -2.77239033396 39.7866651265 9.14380242731 5.37440702989 9.14380242731 52.4597634419|
|1|1461.73971334|29.4820012556 -6.23524493477 -12.0330783286|43.8632552447 -11.0998569859 -5.63870924867 -11.0998569859 23.6408560974 -0.243153947556 -5.63870924867 -0.243153947556 32.019684911|
|2|357.559613917|33.8938110435 0.789391989877 -0.47859587653|44.8476962343 -6.14563839537 -1.00923271801 -6.14563839537 39.150683833 6.86522729442 -1.00923271801 6.86522729442 39.4512817733|
|3|1290.26143126|33.635211171 5.80741248336 -1.67682659581|38.8777744611 -4.41832833731 0.137482762615 -4.41832833731 20.9826618918 -0.891645540264 0.137482762615 -0.891645540264 49.2980944559|
|4|1859.26236269|32.1609359573 5.79023989912 -15.8113844427|28.6348112651 -2.76080105546 2.24403497439 -2.76080105546 25.4028672028 2.41057256531 2.24403497439 2.41057256531 33.0471510379|
|5|368.47730106|30.886831455 2.50261430002 -6.83277685523|39.9916032693 1.656757338 3.32467680481 1.656757338 35.3853185346 2.05788761201 3.32467680481 2.05788761201 69.4693478498|
|6|370.643616461|28.1956800984 1.22079348935 -6.63330418247|32.7668136443 3.74096651031 3.72026034075 3.74096651031 36.2815404452 6.37258454001 3.72026034075 6.37258454001 63.4587156115|
|7|1629.81251622|32.3751943451 -4.67788533601 13.093677621|32.5970264267 -25.4086046261 16.2144391233 -25.4086046261 46.2359118156 -32.1310333572 16.2144391233 -32.1310333572 41.1130590527|
|8|1653.40697812|32.675497146 -3.33381976253 -22.9549492396|29.3870658262 -9.73008484516 -1.75536919233 -9.73008484516 20.0857680339 0.24986508257 -1.75536919233 0.24986508257 27.9125254969|
|9|1136.98200338|31.8024602665 4.82433147794 2.02818008157|39.2952886344 -0.433173804709 -1.09233000593 -0.433173804709 24.7867895841 -1.19403035139 -1.09233000593 -1.19403035139 31.3453420371|
|10|291.376997403|33.6584171785 0.140256514977 -7.61165517908|42.3445416032 -5.11202291658 7.29751262797 -5.11202291658 43.3729767442 1.93910843512 7.29751262797 1.93910843512 65.1975161123|
|11|1122.30870362|26.7297460147 1.63118084442 -12.8556079646|26.6029286918 7.07487676632 -5.69928379663 7.07487676632 37.5225404142 -3.50493771449 -5.69928379663 -3.50493771449 45.8051577777|
|12|639.606059093|36.3165442919 -6.42779273653 -9.56986290658|31.2406223794 -2.35901963011 5.96867484845 -2.35901963011 24.7877988232 -0.129989057914 5.96867484845 -0.129989057914 57.0722601862|
|13|1772.47880862|39.2379164742 -2.12851388837 -2.30193113194|23.1160052746 -1.3545037493 0.137879283108 -1.3545037493 40.0293616249 6.97731263382 0.137879283108 6.97731263382 38.5104039419|
