|0|5817.29551027|110.426227407 142.967678703 149.490066109|42.3434401893 5.4274951238 17.4935462365 5.4274951238 37.6600403035 6.13734758122 17.4935462365 6.13734758122 68.0622182892|
|0|3668.89345949|121.718616111 106.387924683 108.571724818|32.8828181852 10.8889301217 -7.90049747995 10.8889301217 41.2350742823 14.9942868387 -7.90049747995 14.9942868387 38.3526271956|
|1|3413.90291266|123.0901355 94.7720112341 111.849401099|34.8980308958 14.1632826755 -5.81557003897 14.1632826755 32.5468024934 0.325355239412 -5.81557003897 0.325355239412 35.319813613|
|0|3481.02832003|108.21924583 87.9192322083 127.695804931|26.652227582 4.91992114617 -12.6164114471 4.91992114617 29.7410861965 15.689426597 -12.6164114471 15.689426597 53.3264474386|
|1|3793.46445699|102.911463278 101.698752706 128.716160677|30.5400446421 1.38795283618 -7.05634868513 1.38795283618 22.408452199 -3.86201385946 -7.05634868513 -3.86201385946 46.8502709214|
|2|4411.43593935|100.430929934 90.7791215729 117.500183611|36.176507988 -0.0705311082636 -20.4203035727 -0.0705311082636 34.4328709601 -4.95968206986 -20.4203035727 -4.95968206986 45.2823145123|
|0|4961.07317383|118.841090982 102.420228152 148.400470314|43.8061622177 -8.43557032898 -18.3204470979 -8.43557032898 26.7240267822 12.0367173191 -18.3204470979 12.0367173191 74.7724117158|
|1|3910.50947725|128.606942918 106.572634489 132.562253076|41.3823876884 -11.0037927636 -14.3309740761 -11.0037927636 27.3481089483 8.09348180288 -14.3309740761 8.09348180288 55.8023695365|
|0|4358.59228577|112.924520572 124.080404255 144.770791362|19.5197233405 3.24256857956 -5.1663627738 3.24256857956 33.2853440194 0.889917671838 -5.1663627738 0.889917671838 83.8197081188|
|1|3071.99424388|103.74905203 122.778949757 132.444683057|16.3549207074 -3.56248369667 0.423328406006 -3.56248369667 36.9917017107 -4.75229863348 0.423328406006 -4.75229863348 49.9544213258|
|0|6589.50647281|116.818441667 154.666287889 129.076643958|46.0955178035 -8.88226025551 -5.99709726201 -8.88226025551 60.4611393755 12.6582755014 -5.99709726201 12.6582755014 42.7416330969|
|0|4263.32261386|105.071806357 137.226553963 110.026695016|29.4676036656 -9.22935069288 -1.18713154387 -9.22935069288 35.2239149638 -0.766471843074 -1.18713154387 -0.766471843074 47.6010342564|
|1|2131.1070602|116.152716089 136.221059875 115.567636296|17.7279369559 -14.1981172433 -0.253207808725 -14.1981172433 38.6691203731 -7.17787812109 -0.253207808725 -7.17787812109 32.6107401729|
|0|3502.27539313|103.36764456 154.751490597 113.780548333|45.9358230719 11.4140276304 -7.65282083026 11.4140276304 20.238161389 -2.75696542398 -7.65282083026 -2.75696542398 38.2804049078|
|1|5269.92397203|104.295992268 165.579316351 121.172237372|45.1512348483 11.2612764803 -5.36539935412 11.2612764803 30.7316343047 0.710908808824 -5.36539935412 0.710908808824 45.0756401771|
|0|5014.55794933|149.250922063 130.273185077 152.889164732|32.4068821645 3.20486153554 -15.6201956624 3.20486153554 47.0767975004 -18.7061327219 -15.6201956624 -18.7061327219 60.758534587|
|0|6895.01622956|128.734987613 125.68488968 159.024372175|45.738199908 7.75380451047 -12.5970605831 7.75380451047 75.5555605605 -6.49473413624 -12.5970605831 -6.49473413624 34.464250974|
|1|2947.20417587|136.602613015 120.760238528 146.894177579|33.4510263401 -2.40746140271 -4.78555762246 -2.40746140271 45.1874686784 -8.38599900542 -4.78555762246 -8.38599900542 19.8490137483|
|0|4321.4208286|156.452680882 123.384859775 130.875467808|47.7072248809 -10.9221257642 15.4357795027 -10.9221257642 38.6299870414 -8.51792066379 15.4357795027 -8.51792066379 35.9464093925|
|1|3291.42599945|145.450412631 115.783987775 129.245695689|44.0789896393 -14.3682590689 7.76011756157 -14.3682590689 27.7369793275 -11.4835937439 7.76011756157 -11.4835937439 38.1684834972|
|0|3644.30131933|169.554240074 119.825994135 119.776254721|35.7958359852 4.41977506449 7.09300175416 4.41977506449 24.6319015269 -3.41179992903 7.09300175416 -3.41179992903 36.747595034|
|1|3861.87834591|159.189484896 130.818221009 110.220192053|34.0153339758 -2.00445774084 -0.559049895629 -2.00445774084 40.3645498457 -6.52719335649 -0.559049895629 -6.52719335649 25.5730718609|
|2|3135.19400183|167.61468268 133.807333985 121.150439064|43.3382207112 -18.5936972403 12.5579488028 -18.5936972403 34.9234407982 -22.2767257504 12.5579488028 -22.2767257504 34.9586009342|
|0|3166.53120055|135.491196094 141.327633888 134.315374574|36.6986469798 7.05683799445 -14.6047985582 7.05683799445 32.2642049628 9.23062983268 -14.6047985582 9.23062983268 38.8872785666|
|1|4162.19964494|141.469349767 139.55020773 113.593452141|29.4872969004 5.32516513695 -11.5160467774 5.32516513695 30.7759503675 13.2558395464 -11.5160467774 13.2558395464 70.3031938255|
